Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Weight_Est,Porometer,Porometer_Est,PercentBrown,PercentBrown_Est,PercentGreen,PercentRed,Dead,Dead_Count,Heatwave_graph,Heatwave,SampleSize,SampleSize_Porometer,SampleSize_Weekly_Dead,SampleSize_Weekly_PercentBrown,SampleSize_Weekly_Photos,SampleSize_Weekly_Weight,SampleSize_Weekly_Porometer,Dead_Week,Stress_Week_Weight,Stress_Week_Avg_Weight,Stress_to_Dead_Weight,Stress_Week_Porometer,Stress_Week_Avg_Porometer,Stress_to_Dead_Porometer,SD_PercentBrown,SD_PercentRed,SD_Weight_Total,SD_Weight_Water,SD_Porometer,WaterWeight_Calc,PercentWater
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,15,NA,305,NA,NA,NA,75,5.4,92.9,dead,1,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,7.65626678301061,2.441735,34.6402184872166,0,NA,0,0
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,15.5,NA,NA,NA,NA,NA,75,NA,NA,dead,1,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,7.65626678301061,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,16,NA,305,NA,NA,NA,75,5.4,92.9,dead,1,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,7.65626678301061,2.441735,34.6402184872166,0,NA,0,0
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,2,610,610,NA,NA,10,10,87.74,11.75,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,3.35410196624968,6.212585,79.9647948853283,56.9685739776996,NA,305,89.1812865497076
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,3,566,566,NA,NA,10,10,76.32,23.08,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,6.15587011251092,9.505622,83.1044998464995,58.9801706195887,NA,261,76.3157894736842
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,3.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,10.5724318767951,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,4,512,512,NA,NA,10,10,82.44,16.95,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,10.5256578741763,9.404594,86.9354872728532,62.2788931044522,NA,207,60.5263157894737
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,4.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,11.8627013875646,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,5,447,447,NA,NA,25,25,71.67,26.84,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,19.5660151121382,16.96967,83.4587197046351,59.7366809643085,NA,142,41.5204678362573
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,5.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,21.2302539836556,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,6,420,420,NA,NA,50,50,62.92,36.57,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,20.2792997906732,15.68457,76.0855474207539,51.9202576832467,NA,115,33.6257309941521
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,6.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,22.2589426145042,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,7,392,392,NA,NA,25,25,62.62,36.82,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,21.8547838915732,20.09564,64.5309187419814,40.7051011933135,NA,87,25.4385964912281
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,7.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,25.0263019536184,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,8,364,364,NA,NA,50,50,61.57,37.93,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,26.421432687558,20.95293,57.554916567159,32.8381597663771,NA,59,17.2514619883041
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,8.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,27.241609041279,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,9,338,338,NA,NA,50,50,67.43,30.31,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,10.5,4.31931823153471,4.39062710385188,6.68068176846529,NA,NA,NA,27.241609041279,22.84717,54.4009239472621,28.9793029591811,NA,33,9.64912280701754
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO47,Ambient,Drought,no,8.73,190,4,3.15,9.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Ponderosa Pine,no,20,NA,12,0,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,1,703,703,NA,NA,10,10,61.07,37.57,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,0,11.94937,39.6080799837609,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,1.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,10,571,571,NA,NA,25,25,55.75,42.38,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,6.70820393249937,13.15161,31.9327418177644,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,10.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,11,577,577,NA,NA,25,25,66.36,31.59,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,8.21583836257749,10.39386,29.6951174437819,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,11.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,12,517,517,NA,NA,25,25,67.73,30.64,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,6.70820393249937,10.06292,31.1287648325468,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,12.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,13,551,551,NA,NA,25,25,70.37,27.7,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,26.7861904719577,22.1272,32.8298644529642,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,13.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2791225845875,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,14,476,476,NA,NA,10,10,63.21,34.93,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,33.2791225845875,28.04185,36.1759588677342,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,14.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2791225845875,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,15,558,558,NA,NA,25,25,61.12,37.25,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,31.4245127249413,27.18665,29.2369629065674,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,15.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4245127249413,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,16,475,475,NA,NA,25,25,67.6,29.9,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,31.4245127249413,27.16688,36.9770198907375,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,2,701,701,NA,NA,10,10,73.77,24.71,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,0,7.48133,36.4856136031724,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,3,653,653,NA,NA,10,10,57.11,41.74,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,0,11.59905,40.9426428067364,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,3.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,4,594,594,NA,NA,25,25,62.84,35.49,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,8.21583836257749,11.51835,51.9442008312766,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,4.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,5,620,620,NA,NA,25,25,57.44,40.68,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,8.21583836257749,12.5116,49.0336619068982,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,5.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,6,580,580,NA,NA,25,25,56.15,42.52,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,8.21583836257749,11.73386,49.1049895631798,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,6.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,7,629,629,NA,NA,10,10,61.47,36.96,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,0,12.52596,35.6328500123131,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,7.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,8,516,516,NA,NA,25,25,52.15,46.07,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,6.70820393249937,12.11884,38.2792371919818,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,8.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,9,583,583,NA,NA,25,25,71.35,26.07,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,5,5,5,NA,NA,NA,4.21877126335912,NA,NA,NA,NA,6.70820393249937,9.086716,37.5805800913184,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO48,Ambient_HW,Watered,no,8.52,304,5,8.47,9.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Ponderosa Pine_heatwave,yes,5,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,1,723,723,NA,NA,10,10,85.35,13.51,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,3.35410196624968,7.810297,78.0596263324255,56.8437146458326,NA,369,100
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,1.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,3.35410196624968,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,10,422,422,NA,NA,10,10,83.78,15.43,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,27.8907643646083,30.31065,48.5986787777957,22.9884982682988,NA,68,18.4281842818428
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,10.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,25.6289310206875,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,11,397,397,NA,NA,25,25,86.92,10.93,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,19.8679853559757,31.92916,41.5518382644847,14.8007823406311,NA,43,11.6531165311653
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,11.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,17.2653440528464,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,12,375,375,NA,NA,25,25,80.07,18.18,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,16.9441808051583,22.08964,37.797103759833,8.42599361624803,NA,21,5.69105691056911
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,12.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,18.8554054793174,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,13,355,355,NA,NA,25,25,58.44,40.57,dead,1,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,18.6572266230316,14.20557,34.6505487159408,0.307793505625546,NA,1,0.2710027100271
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,13.5,NA,NA,NA,NA,50,50,NA,NA,dead,1,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,10.4974934351517,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,14,354,354,NA,NA,50,50,21.1,77.35,dead,1,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,13.9924791829115,4.859787,34.6490297578142,0.307793505625546,NA,0,0
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,14.5,NA,NA,NA,NA,50,50,NA,NA,dead,1,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,10.4974934351517,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,15,354,354,NA,NA,75,75,2.45,94.24,dead,1,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,7.65626678301061,2.441735,34.6402184872166,0,NA,0,0
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,15.5,NA,NA,NA,NA,NA,75,NA,NA,dead,1,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,7.65626678301061,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,16,NA,354,NA,NA,NA,75,2.45,94.24,dead,1,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,7.65626678301061,2.441735,34.6402184872166,0,NA,0,0
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,2,702,702,NA,NA,10,10,89.41,9.48,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,3.35410196624968,6.212585,79.9647948853283,56.9685739776996,NA,348,94.3089430894309
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,3,672,672,NA,NA,10,10,81.27,18.14,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,6.15587011251092,9.505622,83.1044998464995,58.9801706195887,NA,318,86.1788617886179
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,3.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,10.5724318767951,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,4,632,632,NA,NA,10,10,88.11,10.92,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,10.5256578741763,9.404594,86.9354872728532,62.2788931044522,NA,278,75.3387533875339
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,4.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,11.8627013875646,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,5,583,583,NA,NA,10,10,86.7,12.51,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,19.5660151121382,16.96967,83.4587197046351,59.7366809643085,NA,229,62.059620596206
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,5.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,21.2302539836556,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,6,545,545,NA,NA,10,10,85.53,12.91,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,20.2792997906732,15.68457,76.0855474207539,51.9202576832467,NA,191,51.7615176151762
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,6.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Ponderosa Pine,no,20,NA,20,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,22.2589426145042,NA,NA,NA,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO49,Ambient,Drought,no,6.08,165,4,3.51,7,505,505,NA,NA,10,10,82.78,15.81,alive,0,Ponderosa Pine,no,20,NA,20,20,20,20,NA,13,4.42794913031382,4.39062710385188,8.57205086968618,NA,NA,NA,21.8547838915732,20.09564,64.5309187419814,40.7051011933135,NA,151,40.9214092140921
