Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,33,398,NA,90,dead,1,Limber Pine,no,397,793,398,396,1,0.252525252525253
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,34,397,NA,90,dead,1,Limber Pine,no,397,793,397,396,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,35,NA,NA,NA,dead,1,Limber Pine,no,397,793,397,396,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL48,Ambient,Drought,no,5.49,194,4,4.66,36,NA,NA,NA,dead,1,Limber Pine,no,397,793,397,396,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,1,695,NA,10,alive,0,Limber Pine,no,351,695,695,344,344,100
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,2,686,NA,10,alive,0,Limber Pine,no,351,695,686,344,335,97.3837209302326
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,3,679,NA,10,alive,0,Limber Pine,no,351,695,679,344,328,95.3488372093023
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,4,666,NA,10,alive,0,Limber Pine,no,351,695,666,344,315,91.5697674418605
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,5,656,NA,10,alive,0,Limber Pine,no,351,695,656,344,305,88.6627906976744
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,6,643,NA,10,alive,0,Limber Pine,no,351,695,643,344,292,84.8837209302326
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,7,630,NA,10,alive,0,Limber Pine,no,351,695,630,344,279,81.1046511627907
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,8,602,NA,10,alive,0,Limber Pine,no,351,695,602,344,251,72.9651162790698
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,9,586,NA,10,alive,0,Limber Pine,no,351,695,586,344,235,68.3139534883721
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,10,561,NA,10,alive,0,Limber Pine,no,351,695,561,344,210,61.046511627907
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,11,534,NA,10,alive,0,Limber Pine,no,351,695,534,344,183,53.1976744186046
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,12,496,NA,10,alive,0,Limber Pine,no,351,695,496,344,145,42.1511627906977
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,13,474,NA,10,alive,0,Limber Pine,no,351,695,474,344,123,35.7558139534884
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,14,458,NA,10,alive,0,Limber Pine,no,351,695,458,344,107,31.1046511627907
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,15,444,NA,10,alive,0,Limber Pine,no,351,695,444,344,93,27.0348837209302
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,16,NA,NA,NA,alive,0,Limber Pine,no,351,695,NA,344,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,17,422,NA,25,alive,0,Limber Pine,no,351,695,422,344,71,20.6395348837209
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,18,408,NA,50,alive,0,Limber Pine,no,351,695,408,344,57,16.5697674418605
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,19,399,NA,10,alive,0,Limber Pine,no,351,695,399,344,48,13.953488372093
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,20,389,NA,10,alive,0,Limber Pine,no,351,695,389,344,38,11.046511627907
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,21,381,NA,25,alive,0,Limber Pine,no,351,695,381,344,30,8.72093023255814
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,22,371,NA,10,alive,0,Limber Pine,no,351,695,371,344,20,5.81395348837209
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,23,365,NA,25,alive,0,Limber Pine,no,351,695,365,344,14,4.06976744186047
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,24,357,NA,25,alive,0,Limber Pine,no,351,695,357,344,6,1.74418604651163
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,25,355,NA,25,alive,0,Limber Pine,no,351,695,355,344,4,1.16279069767442
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,26,354,NA,50,alive,0,Limber Pine,no,351,695,354,344,3,0.872093023255814
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,27,352,NA,25,alive,0,Limber Pine,no,351,695,352,344,1,0.290697674418605
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,28,351,NA,50,alive,0,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,29,351,NA,75,dead,1,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,30,351,NA,90,dead,1,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,31,352,NA,90,dead,1,Limber Pine,no,351,695,352,344,1,0.290697674418605
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,32,NA,NA,NA,dead,1,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,33,NA,NA,NA,dead,1,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,34,NA,NA,NA,dead,1,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,35,NA,NA,NA,dead,1,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL49,Ambient,Drought,no,3.87,176,4,2.76,36,NA,NA,NA,dead,1,Limber Pine,no,351,695,351,344,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,1,697,NA,10,alive,0,Limber Pine,no,327,697,697,370,370,100
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,2,683,NA,10,alive,0,Limber Pine,no,327,697,683,370,356,96.2162162162162
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,3,676,NA,10,alive,0,Limber Pine,no,327,697,676,370,349,94.3243243243243
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,4,662,NA,10,alive,0,Limber Pine,no,327,697,662,370,335,90.5405405405405
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,5,652,NA,10,alive,0,Limber Pine,no,327,697,652,370,325,87.8378378378378
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,6,641,NA,10,alive,0,Limber Pine,no,327,697,641,370,314,84.8648648648649
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,7,628,NA,10,alive,0,Limber Pine,no,327,697,628,370,301,81.3513513513514
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,8,606,NA,10,alive,0,Limber Pine,no,327,697,606,370,279,75.4054054054054
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,9,587,NA,10,alive,0,Limber Pine,no,327,697,587,370,260,70.2702702702703
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,10,561,NA,10,alive,0,Limber Pine,no,327,697,561,370,234,63.2432432432432
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,11,528,NA,10,alive,0,Limber Pine,no,327,697,528,370,201,54.3243243243243
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,12,488,NA,10,alive,0,Limber Pine,no,327,697,488,370,161,43.5135135135135
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,13,460,NA,10,alive,0,Limber Pine,no,327,697,460,370,133,35.9459459459459
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,14,439,NA,10,alive,0,Limber Pine,no,327,697,439,370,112,30.2702702702703
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,15,422,NA,10,alive,0,Limber Pine,no,327,697,422,370,95,25.6756756756757
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,16,NA,NA,NA,alive,0,Limber Pine,no,327,697,NA,370,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,17,397,NA,10,alive,0,Limber Pine,no,327,697,397,370,70,18.9189189189189
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,18,380,NA,25,alive,0,Limber Pine,no,327,697,380,370,53,14.3243243243243
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,19,372,NA,10,alive,0,Limber Pine,no,327,697,372,370,45,12.1621621621622
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,20,361,NA,10,alive,0,Limber Pine,no,327,697,361,370,34,9.18918918918919
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,21,353,NA,10,alive,0,Limber Pine,no,327,697,353,370,26,7.02702702702703
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,22,344,NA,10,alive,0,Limber Pine,no,327,697,344,370,17,4.59459459459459
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,23,338,NA,10,alive,0,Limber Pine,no,327,697,338,370,11,2.97297297297297
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,24,331,NA,25,alive,0,Limber Pine,no,327,697,331,370,4,1.08108108108108
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,25,330,NA,25,alive,0,Limber Pine,no,327,697,330,370,3,0.810810810810811
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,26,329,NA,50,dead,1,Limber Pine,no,327,697,329,370,2,0.540540540540541
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,27,328,NA,50,dead,1,Limber Pine,no,327,697,328,370,1,0.27027027027027
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,28,327,NA,75,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,29,327,NA,75,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,30,NA,NA,NA,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,31,NA,NA,NA,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,32,NA,NA,NA,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,33,NA,NA,NA,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,34,NA,NA,NA,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,35,NA,NA,NA,dead,1,Limber Pine,no,327,697,327,370,0,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL50,Ambient,Drought,no,6.01,107,4,3.48,36,NA,NA,NA,dead,1,Limber Pine,no,327,697,327,370,0,0
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,1,587,140.6,10,alive,0,Ponderosa Pine,no,NA,NA,587,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,2,583,218.4,10,alive,0,Ponderosa Pine,no,NA,NA,583,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,3,533,244.3,25,alive,0,Ponderosa Pine,no,NA,NA,533,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,4,465,NA,10,alive,0,Ponderosa Pine,no,NA,NA,465,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,5,499,234.8,10,alive,0,Ponderosa Pine,no,NA,NA,499,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,6,449,142.3,10,alive,0,Ponderosa Pine,no,NA,NA,449,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,7,522,117.9,10,alive,0,Ponderosa Pine,no,NA,NA,522,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,8,425,152.9,25,alive,0,Ponderosa Pine,no,NA,NA,425,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,9,485,87.3,25,alive,0,Ponderosa Pine,no,NA,NA,485,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,10,480,213.2,25,alive,0,Ponderosa Pine,no,NA,NA,480,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,11,489,147,25,alive,0,Ponderosa Pine,no,NA,NA,489,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,12,409,149.9,25,alive,0,Ponderosa Pine,no,NA,NA,409,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,13,443,96.5,10,alive,0,Ponderosa Pine,no,NA,NA,443,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,14,357,226.1,10,alive,0,Ponderosa Pine,no,NA,NA,357,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,15,426,120.2,10,alive,0,Ponderosa Pine,no,NA,NA,426,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO01,Ambient,Watered,yes,7.49,276,5,7.72,16,339,86.8,25,alive,0,Ponderosa Pine,no,NA,NA,339,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,1,739,85.4,25,alive,0,Ponderosa Pine,no,NA,NA,739,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,2,733,105.5,25,alive,0,Ponderosa Pine,no,NA,NA,733,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,3,697,110.5,25,alive,0,Ponderosa Pine,no,NA,NA,697,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,4,651,NA,25,alive,0,Ponderosa Pine,no,NA,NA,651,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,5,671,119.4,25,alive,0,Ponderosa Pine,no,NA,NA,671,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,6,625,72.1,10,alive,0,Ponderosa Pine,no,NA,NA,625,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,7,663,62.1,10,alive,0,Ponderosa Pine,no,NA,NA,663,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,8,574,89.8,25,alive,0,Ponderosa Pine,no,NA,NA,574,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,9,610,81,25,alive,0,Ponderosa Pine,no,NA,NA,610,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,10,582,48,10,alive,0,Ponderosa Pine,no,NA,NA,582,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,11,596,59.4,10,alive,0,Ponderosa Pine,no,NA,NA,596,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,12,510,51.2,10,alive,0,Ponderosa Pine,no,NA,NA,510,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,13,539,41.3,10,alive,0,Ponderosa Pine,no,NA,NA,539,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,14,466,62,10,alive,0,Ponderosa Pine,no,NA,NA,466,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,15,543,53.2,10,alive,0,Ponderosa Pine,no,NA,NA,543,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO02,Ambient,Watered,yes,7.02,248,6,7.03,16,472,60.8,10,alive,0,Ponderosa Pine,no,NA,NA,472,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,1,756,NA,10,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,756,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,2,753,NA,10,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,753,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,3,730,NA,10,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,730,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,4,697,NA,10,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,697,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,5,715,NA,10,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,715,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,6,674,NA,25,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,674,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,7,674,NA,10,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,674,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,8,565,NA,25,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,565,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,9,618,NA,25,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,618,NA,NA,NA
1,1,Pinus ponderosa,Ponderosa Pine,PIPO,PIPO03,Ambient_HW,Watered,no,5.38,143,3,1.54,10,624,NA,10,alive,0,Ponderosa Pine_heatwave,yes,NA,NA,624,NA,NA,NA
